Date,Open,High,Low,Close,Volume
2021-07-16,144.98055328375486,146.25007329563246,142.46101889049345,142.9590606689453,93251400
2021-07-19,140.3808931785124,140.69340040632105,138.3496409012505,139.11135864257812,121434600
2021-07-20,140.09771359109203,143.65240178359875,139.60943216409294,142.7246551513672,96350000
2021-07-21,142.11920648842988,142.7051502253578,141.24030578420624,141.99224853515625,74993500
2021-07-22,142.51963685720062,144.7266643412713,142.39267887187688,143.35948181152344,77338200
2021-07-23,144.09184768836266,145.23442440451626,143.47660834075452,145.0781707763672,71447400
2021-07-26,144.79496626398165,146.31840180292855,144.23831833181586,145.4980926513672,72434100
2021-07-27,145.62503750180875,145.71293947720633,142.13871611344763,143.3301239013672,104818600
2021-07-28,141.4160326491442,143.5254115149199,139.19923129757908,141.58204650878906,118931200
2021-07-29,141.29889173837356,143.1152993715257,141.1914692207776,142.22662353515625,56699500
2021-07-30,140.99615834422465,142.90045304700064,140.73248218501953,142.44146728515625,70440600
2021-08-02,142.92974528711127,143.50591381637727,141.8457598823253,142.10943603515625,62880000
2021-08-03,142.3926355441965,144.57036666149511,141.77739614243097,143.90631103515625,64786600
2021-08-04,143.818442994135,144.3262450458141,142.851640220645,143.5059356689453,56368300
2021-08-05,143.53520021202812,144.37504483971543,142.7441867059485,143.6133270263672,46397700
2021-08-06,143.1341335136214,143.87742801771682,142.42995348932268,142.92874145507812,54126800
2021-08-09,142.98742050984688,143.47643358609363,142.3223698894288,142.8798370361328,48908700
2021-08-10,143.22212723273427,144.46422440880676,142.1071782098756,142.4005889892578,69023100
2021-08-11,142.84070404163072,143.4959796880464,142.33212632967644,142.65487670898438,48493500
2021-08-12,142.97761899748718,145.77477386971125,142.6353039384577,145.6182861328125,72282600
2021-08-13,145.69656702598306,146.1562405427538,145.01195165744014,145.82371520996094,59375000
2021-08-16,145.27600698805517,147.8677854043792,143.25150048909967,147.79931640625,103296000
2021-08-17,146.92885446726953,148.34698930481986,145.8139053280962,146.88973999023438,92229700
2021-08-18,146.50831793002382,147.40810018292743,142.93851358506976,143.14390563964844,86326000
2021-08-19,141.8431233828503,144.74786207926644,141.32477074631083,143.47642517089844,86960300
2021-08-20,144.2001657522503,145.23687099584217,143.55466496618592,144.93368530273438,60549600
2021-08-23,145.05105776321832,146.8897517241176,144.64028856581433,146.42030334472656,60131800
2021-08-24,146.16595176149755,147.5449717110984,145.87254103893514,146.33221435546875,48606400
2021-08-25,146.51809526108525,147.01689814902136,144.55226807046895,145.09996032714844,58991300
2021-08-26,145.09018736118287,145.84325676235127,144.2686340417797,144.2979736328125,48597200
2021-08-27,144.23927174159581,145.48136895257556,143.60356080464544,145.3346710205078,55802400
2021-08-30,145.7258781178275,150.11722035437248,145.344448563989,149.75534057617188,90956700
2021-08-31,149.30546153876566,149.4423845898935,147.9655556918431,148.4936981201172,86453100
2021-09-01,149.4717126602179,151.57446255268852,148.99247455645138,149.1587371826172,80313700
2021-09-02,150.48887910534057,151.32020730323478,149.05117946923792,150.27371215820312,71115500
2021-09-03,150.38126619393228,151.2321589268622,149.72599059173956,150.90940856933594,57808700
2021-09-07,151.56469648456283,153.8043695479327,150.99743959102315,153.2469024658203,82278300
2021-09-08,153.53051823549217,153.58919740809037,150.59644021764143,151.7016143798828,74420200
2021-09-09,152.073273942186,152.67964530991367,150.56710548729126,150.68447875976562,57305700
2021-09-10,151.59402874023678,152.0634770377577,145.4324620067416,145.696533203125,140893200
2021-09-13,147.32006383534568,148.09269782306362,145.48137014638132,146.2637939453125,102404300
2021-09-14,147.0462435219262,147.75042357206001,143.6818310431746,144.865234375,109296300
2021-09-15,145.29554507646444,146.1562127610325,143.15366567640987,145.75521850585938,83281300
2021-09-16,145.1781923829195,145.69654500672686,143.98499938228917,145.52049255371094,68034100
2021-09-17,145.54988715309938,145.54988715309938,142.55711401550107,142.85052490234375,129868800
2021-09-20,140.64012937196273,141.65726975585443,138.1657250042302,139.7990264892578,123478900
2021-09-21,140.76730289175725,141.42259357419263,139.64257873843403,140.27828979492188,75834000
2021-09-22,141.27588071728283,143.2123684025319,140.5423610718935,142.64512634277344,76404300
2021-09-23,143.42755467890888,143.8481137591328,142.43975346251835,143.60360717773438,64838200
2021-09-24,142.45928187164873,144.22950668219346,142.3614732946102,143.69158935546875,53477900
2021-09-27,142.273421957967,142.75265999815156,140.65968527072772,142.1756134033203,74150700
2021-09-28,140.10222299723426,141.5692619814985,138.57650484135823,138.7916717529297,108972300
2021-09-29,139.33937729818666,141.2758647647725,138.90904343372455,139.69146728515625,74602000
2021-09-30,140.5032258841864,141.20740583386313,138.17551911033874,138.39068603515625,89056700
2021-10-01,138.7818766539813,139.77946730384753,136.0531908135578,139.51539611816406,94639600
2021-10-04,138.64495809209728,139.08508172360442,135.23165695964403,136.08253479003906,98322000
2021-10-05,136.42486459550415,139.11443634160335,136.29771642835235,138.00926208496094,80861100
2021-10-06,136.40530997052016,139.02641292068202,135.32947522321794,138.8797149658203,83221100
2021-10-07,139.9164308251386,141.0509448396517,139.58390548679733,140.14137268066406,61732700
2021-10-08,140.86510781730598,141.01180577314355,139.42740815611788,139.7599334716797,58773200
2021-10-11,139.14376278668908,141.62794225299882,138.69386426168418,139.67189025878906,64452200
2021-10-12,140.0826575469626,140.10222224522562,137.94077825367475,138.40045166015625,73035900
2021-10-13,138.13641006788947,138.292882900144,136.14122849083293,137.81365966796875,78762700
2021-10-14,138.98727624385413,140.71838645223315,138.4004546711347,140.60101318359375,69907100
2021-10-15,140.6107923523626,141.7159515069994,140.35649605913446,141.6572723388672,67940300
2021-10-18,140.2978253736589,143.61333288501362,140.0142044027078,143.3297119140625,85589200
2021-10-19,143.7795892346543,145.89212886384934,143.32970565575582,145.4911346435547,76378900
2021-10-20,145.43245616972183,146.45938640466994,144.8651993263839,145.9801483154297,58418800
2021-10-21,145.54005210514717,146.35181550626882,144.62070524306984,146.19532775878906,61421000
2021-10-22,146.40067896198207,146.87990203518177,145.37374892535743,145.4226531982422,58883400
2021-10-25,145.41290903215594,146.08774940871533,144.3762037849461,145.37379455566406,50720600
2021-10-26,146.04863902426567,147.52545305998103,145.73566350958762,146.0388641357422,60893400
2021-10-27,146.07793512797247,146.4397999010397,145.2270574514136,145.5791473388672,56094900
2021-10-28,146.5278661763529,149.804244404835,146.43005760449074,149.21743774414062,100077900
2021-10-29,143.98497686283406,146.64520855406127,143.19277825689716,146.50828552246094,124953200
2021-11-01,145.71607664214312,146.41046663790817,144.55222349385764,145.68673706054688,74588300
2021-11-02,145.39334900645795,148.23940825327995,145.38355919540496,146.7234649658203,69122000
2021-11-03,147.0853287663622,148.63061162902127,146.52786170952203,148.16116333007812,54511500
2021-11-04,148.24917833275668,149.08049145321388,147.32983153314007,147.64280700683594,60394600
2021-11-05,148.76915899673787,149.07278712412187,146.976757690118,148.17169189453125,65463900
2021-11-08,148.29905483485294,148.45577097835087,147.07473798616405,147.34898376464844,55020900
2021-11-09,147.1139127718246,148.3186363926463,146.97678987957883,147.7113800048828,56787900
2021-11-10,146.93762626246985,147.04536675115244,144.81221384507222,144.88076782226562,65187100
2021-11-11,145.899356689965,146.35968594886663,144.64564283192527,144.8317413330078,41000000
2021-11-12,145.38028875154347,147.30981351364665,144.44981083290466,146.9082489013672,63804000
2021-11-15,147.28040751304476,148.7593917575851,146.3597188974358,146.9180145263672,59222800
2021-11-16,146.85925789370467,148.37741378411212,146.27157982474884,147.89747619628906,59256200
2021-11-17,147.8974444188513,151.81525751603942,147.88765526640586,150.33628845214844,88807000
2021-11-18,150.55179723889825,155.40987800940817,149.90535437132496,154.62631225585938,137827700
2021-11-19,154.41082730572364,157.71159552855715,153.31384424629613,157.25125122070312,117305600
2021-11-22,158.35803684704905,162.29544415495414,157.69201563177705,157.71160888671875,117467900
2021-11-23,157.8095322884944,158.47556839424874,155.79186060844827,158.0935821533203,96041900
2021-11-24,157.44711907207267,158.80855857074818,156.35992530368637,158.6126708984375,69463600
2021-11-26,156.29140553118123,157.15331446693773,153.14735315261942,153.58810424804688,76959800
2021-11-29,156.09551231703932,157.87812500699889,155.52742744700635,156.94764709472656,88748200
2021-11-30,156.70277541909022,162.11915223655976,156.63420649835714,161.90367126464844,174048100
2021-12-01,164.0388470193993,166.800912709941,161.14946255292463,161.38453674316406,152052500
2021-12-02,155.47843376037946,160.82624080588923,154.55774519881157,160.39527893066406,136739200
2021-12-03,160.64994078112508,161.57062931064843,156.43828843610964,158.5147247314453,118023100
2021-12-06,160.91442783547066,164.43067767179699,160.90463867961986,161.92327880859375,107497000
2021-12-07,165.606013499861,168.05464745577578,164.881212468611,167.66285705566406,120405400
2021-12-08,168.59332710400926,172.3446356103418,167.19270089919112,171.4827117919922,116998900
2021-12-09,171.31621864051468,173.11840952908594,170.34655427614908,170.97340393066406,108923700
2021-12-10,171.6100063046704,175.93918777019056,171.10068644247093,175.76287841796875,115402700
2021-12-13,177.39864683516083,178.38790462305025,171.9235043169994,172.1291961669922,153237000
2021-12-14,171.64918787846642,174.08803193389883,168.67165647349816,170.7480926513672,139380400
2021-12-15,171.5120851840939,175.81188500506997,168.76961267963995,175.61599731445312,131063300
2021-12-16,175.5964093375668,177.41819331105674,167.24167279418768,168.72064208984375,150185800
2021-12-17,166.43851201579665,169.90578548213614,166.20345276063674,167.6236572265625,195432700
2021-12-20,164.822439656907,167.0751857762259,164.0192955298341,166.26223754882812,107499100
2021-12-21,168.03504264727704,169.641345814115,165.64517367936028,169.4356689453125,91185900
2021-12-22,169.48461926274177,172.24668517933623,168.6129062856775,172.0312042236328,92135300
2021-12-23,172.23690795484498,173.2163614776015,171.66882311821325,172.65806579589844,68356600
2021-12-27,173.45144273359764,176.71302517103751,173.4318644212598,176.6248779296875,74919600
2021-12-28,176.45833582983963,177.6042945644057,174.86182193569553,175.606201171875,79144300
2021-12-29,175.6453907930184,176.9186832802021,174.4798387842566,175.69436645507812,62348900
2021-12-30,175.78249945588863,176.85990415292721,174.4308490078352,174.53858947753906,59773000
2021-12-31,174.43087489725414,175.5474513193314,173.61792667706044,173.92156982421875,64062300
2022-01-03,174.17620137564992,179.12244407617163,174.05867174915193,178.2703094482422,104487900
2022-01-04,178.8776038701533,179.1812320747434,175.43971239750775,176.00779724121094,99310400
2022-01-05,175.9196433238863,176.46813489136744,171.05175824457976,171.3260040283203,94537600
2022-01-06,169.15164852646168,171.6982340873192,168.11343001089395,168.46603393554688,96904000
2022-01-07,169.33768439473522,170.56200104833394,167.51590061636946,168.63247680664062,86709100
2022-01-10,165.6059836604726,168.95571251516662,164.71467747425172,168.65208435058594,106765600
2022-01-11,168.77942565072325,171.58064816981238,167.31024547595837,171.4827117919922,76138300
2022-01-12,172.50133585944042,173.53955411934612,171.22805833783443,171.9234619140625,74805200
2022-01-13,172.16831849084767,172.9910557649256,168.26029402106818,168.65208435058594,84505800
2022-01-14,167.81957263372232,170.20944175765135,167.57470923898,169.5140380859375,80440800
2022-01-18,167.98604466295757,168.99488045377709,165.92920152184269,166.31118774414062,90956700
2022-01-19,166.50708841129685,167.56489994287205,162.53050974989438,162.81454467773438,94815000
2022-01-20,163.54913404663756,166.19365539118294,160.80666137829382,161.1298828125,91420500
2022-01-21,161.0417090492799,162.9124684305105,158.96527284535048,159.07301330566406,122848900
2022-01-24,156.73215398969816,158.96530678454897,151.52145417153005,158.2992706298828,162294600
2022-01-25,155.71348938472497,159.41582185177984,153.79376918824497,156.49705505371094,115798400
2022-01-26,160.14063545703362,161.01234841002858,154.57734716045317,156.40892028808594,108275300
2022-01-27,159.112223875077,160.4736636918006,155.02790442490624,155.94859313964844,121954600
2022-01-28,162.3052517203285,166.849915520985,159.45503834907882,166.830322265625,179935700
2022-01-31,166.6637882659515,171.4043389682656,166.02713461119168,171.18885803222656,115541600
2022-02-01,170.43466091747592,171.2476089382928,168.7695933203212,171.0223388671875,86213900
2022-02-02,171.1595110141142,172.26629832848187,169.76868874093756,172.22711181640625,84914300
2022-02-03,170.8950419808838,172.61888970067017,168.5835311300311,169.34750366210938,89418100
2022-02-04,168.3667905913057,170.74010088602927,167.3860892995176,169.06309509277344,82465400
2022-02-07,169.52403712153145,170.59299800892276,167.65089393875687,168.34719848632812,77251200
2022-02-08,168.4158439042664,171.96599307785382,168.12163049721661,171.45602416992188,74829200
2022-02-09,172.65249461256113,173.24090650856255,171.52467895767091,172.8780517578125,71285000
2022-02-10,170.7793456546729,172.09348197353535,168.23933255381579,168.79832458496094,90865900
2022-02-11,169.00422655485806,169.73975239812015,164.79701035138444,165.38543701171875,98670700
2022-02-14,164.13996586391173,166.30732224292808,163.34560023389338,165.62083435058594,86185500
2022-02-15,167.67051458711066,169.61229911156767,166.96440840288716,169.45538330078125,62527400
2022-02-16,168.5335437423192,169.99477926994211,166.76827820676257,169.22003173828125,61177400
2022-02-17,167.72933608370406,168.5923579851135,165.2187432406735,165.62083435058594,69589300
2022-02-18,166.54270637048876,167.24879755806595,162.98275576839345,164.0713348388672,82772700
2022-02-22,161.79610099125685,163.4731068473456,159.02071443579257,161.1488494873047,91162800
2022-02-23,162.34528786351217,162.94351625967545,156.6670338772365,156.98086547851562,90009200
2022-02-24,149.63540593186767,159.70721245821238,149.06659738297807,159.59933471679688,141147500
2022-02-25,160.6781069290293,161.9334034703252,157.76542269815738,161.6686248779297,91974200
2022-02-28,159.9131681515143,162.22762405787608,159.29532147992174,161.93341064453125,95056600
2022-03-01,161.52152827152648,163.38487003337303,158.8442174624351,160.05047607421875,83474400
2022-03-02,161.21749147612806,164.13017563125035,159.80527916281847,163.34561157226562,79724800
2022-03-03,165.21876441640376,165.6502754224143,162.35511815252505,163.02198791503906,76678400
2022-03-04,161.31559025270195,162.3551314170317,158.97171433702658,160.02105712890625,83737200
2022-03-07,160.2073682314536,161.83533601406552,155.97073134624392,156.22572326660156,96418800
2022-03-08,155.75498387793954,159.73662866525098,152.7932618336368,154.401611328125,131148300
2022-03-09,158.36362016341366,160.25638119604568,156.33357653036765,159.8052520751953,91454900
2022-03-10,157.10834060556428,157.29467624132576,152.96978004521466,155.4607696533203,105342000
2022-03-11,155.8628386400447,156.20609005481433,151.51833939243923,151.743896484375,96970100
2022-03-14,148.52719485737234,151.14566528522778,147.2032572060636,147.7132110595703,108732100
2022-03-15,147.9878433779772,152.5677323353664,147.4778893963599,152.09698486328125,92964300
2022-03-16,154.01917189606445,156.91223829679822,151.47915863007114,156.51014709472656,102300200
2022-03-17,155.54905912498893,157.8929350151505,154.5879758844706,157.520263671875,75615400
2022-03-18,157.41234943730183,161.30573452736996,156.67682351294607,160.8153839111328,123511700
2022-03-21,160.35447849802293,163.13968181166422,159.8641278042269,162.1884002685547,95811400
2022-03-22,162.31584770945418,166.15039293346567,161.72743597716038,165.56198120117188,81532000
2022-03-23,164.74802792669965,169.30828329467843,164.41457808924804,166.92518615722656,98062700
2022-03-24,167.7587426911126,170.77930414345957,166.92515566056534,170.71066284179688,90131400
2022-03-25,170.5243286011813,171.8973042886656,169.41613146208226,171.34811401367188,80546200
2022-03-28,168.84730802251363,172.3386015738177,168.6805906298178,172.21112060546875,90371900
2022-03-29,173.28012092274494,175.55534023387025,172.93686947046768,175.50631713867188,100589400
2022-03-30,175.1042096873483,176.14375060919454,173.28990640459241,174.33926391601562,92633200
2022-03-31,174.40791055107027,174.59424618696573,171.0342957824536,171.24024963378906,103049300
2022-04-01,170.67144974905557,171.5050518578882,168.62178757896973,170.946044921875,78751300
2022-04-04,171.20105860098838,175.04540647336353,171.07356262443463,174.99636840820312,76468400
2022-04-05,174.0744778575844,174.85904187741096,171.05391610805626,171.6815643310547,73401800
2022-04-06,169.03365592612585,170.27915061431153,166.84669648547398,168.51388549804688,89058800
2022-04-07,167.8568338106809,170.01437362269277,166.5721175347958,168.8179168701172,77594700
2022-04-08,168.4648982638585,168.4648982638585,165.93468666135624,166.80751037597656,76575500
2022-04-11,165.45413695115786,165.76795361235142,162.3060789266503,162.55125427246094,72246700
2022-04-12,164.77744578641645,166.59173431379904,163.42407312851623,164.4243927001953,79265200
2022-04-13,164.15962041661322,167.73917483894797,163.55159028656504,167.1115264892578,70618900
2022-04-14,167.32725269207126,167.96471752203973,161.85493758758528,162.10011291503906,75329400
2022-04-18,160.75653828349098,163.3848252707186,160.41330184341265,161.8843536376953,69023900
2022-04-19,161.83534399523174,164.5813108194766,160.74676487778993,164.16940307617188,67723800
2022-04-20,165.5031266456754,165.62082096364503,162.89447286562967,164.00265502929688,67929800
2022-04-21,165.65026467883652,168.21969736612456,162.70816069883412,163.20831298828125,87227800
2022-04-22,163.24750491331818,164.63028203403772,158.3832210749548,158.66761779785156,84882400
2022-04-25,158.01058942731927,160.0210300948507,155.40193532965264,159.73663330078125,96046400
2022-04-26,159.11880660312406,159.20706614015833,153.69552890649263,153.77398681640625,95623200
2022-04-27,152.90114966122312,156.70626068843154,152.38137914765707,153.5484161376953,88063200
2022-04-28,156.17668589618484,161.3449860653006,155.862854289535,160.48196411132812,130216800
