Date,Open,High,Low,Close,Volume
2021-01-14,87.0282768771927,88.08981896396133,86.02480148030823,86.36128234863281,23590000
2021-01-15,86.26251546414574,87.14638917916125,85.43670843561704,86.16326141357422,26844000
2021-01-19,86.96029394215076,89.79031823009862,86.4248051457611,88.87641906738281,34692000
2021-01-20,90.89130209923191,94.47691263088274,90.59700818016246,93.64266967773438,49806000
2021-01-21,94.19354009809759,96.02281503420217,93.653091262733,93.85855102539062,41278000
2021-01-22,94.07839194324099,94.83621218523086,93.38757405452097,94.34489440917969,25442000
2021-01-25,95.31860590033651,95.76078513728126,92.68138750226987,94.26302337646484,38546000
2021-01-26,93.7389416358011,95.5334809106757,93.51090040107225,95.14836883544922,26262000
2021-01-27,93.4257945865802,93.79651116223887,89.77665765481767,90.85804748535156,54966000
2021-01-28,91.5106525806787,94.23472079571793,91.44614161229457,92.46202087402344,35462000
2021-01-29,91.62132375858636,92.1726846562811,89.8362123934404,91.10370635986328,32252000
2021-02-01,91.98857146290209,95.40405597386508,91.85755792611496,94.35978698730469,32044000
2021-02-02,95.41239547422798,97.06004161908778,95.01190341768233,95.6580581665039,45474000
2021-02-03,102.87840313083534,105.03720730426068,100.16773064017131,102.73299407958984,82364000
2021-02-04,102.67442246381972,103.1538209466893,101.36920941459294,102.35084533691406,37046000
2021-02-05,102.72951534871969,104.34291815901767,102.19998621432573,104.11909484863281,30702000
2021-02-08,104.51164830223856,105.3869347160513,102.82876693597579,103.86648559570312,24838000
2021-02-09,103.15334675297662,104.47294796963138,103.15334675297662,103.39999389648438,17798000
2021-02-10,103.93100033477586,104.63372991225886,102.38658399549954,103.98905944824219,22710000
2021-02-11,104.19403374955975,104.31909522357091,103.09278852654595,104.0143814086914,18914000
2021-02-12,103.7344756103159,104.65606849407718,103.38113056344541,104.42231750488281,17114000
2021-02-16,104.43472084080452,106.83273561237134,104.43472084080452,105.30519104003906,22676000
2021-02-17,104.21834685346211,105.88881673739306,104.16474799837782,105.62330627441406,21418000
2021-02-18,104.73397249673239,105.84290379891695,104.40245928622272,105.07193756103516,22432000
2021-02-19,105.17467874674287,105.73348355681483,104.0898130453819,104.2749252319336,29148000
2021-02-22,102.58063184033716,103.79254303721723,102.33944455710851,102.47542572021484,27350000
2021-02-23,100.49676421173395,103.32554643644939,99.3558158634762,102.7721939086914,33348000
2021-02-24,101.3314994577473,104.2570595002908,101.14787907670082,103.97864532470703,24966000
2021-02-25,102.60296081264626,103.96425663834911,100.31214360907788,100.81189727783203,36568000
2021-02-26,101.76276066693059,102.77963192245342,100.05258772073852,101.08484649658203,41670000
2021-03-01,102.06052547894382,103.54935898000207,101.54340785341348,103.30072784423828,28090000
2021-03-02,103.03671968790425,104.43522737322495,102.79205656896865,103.01934814453125,22692000
2021-03-03,102.59104243879125,103.6485179525727,99.7518405206589,100.58112335205078,29684000
2021-03-04,100.41538074708215,103.68435837482073,100.26152824244853,101.69180297851562,42360000
2021-03-05,102.88434639138246,105.11710437828245,101.55903561555868,104.64216613769531,43904000
2021-03-08,104.2744241479968,105.64811623726695,100.32801743764185,100.45507049560547,32948000
2021-03-09,102.72951498133257,103.12852279691981,101.62926935019789,101.87095642089844,33946000
2021-03-10,102.8168471431405,102.97764369503807,100.91164199644126,101.98657989501953,25372000
2021-03-11,102.93100076362254,105.4937801610599,102.8476264530874,104.95134735107422,24782000
2021-03-12,103.47393032442318,103.73497295463616,101.61537222456147,102.32852172851562,34516000
2021-03-15,102.34737717387182,102.58360439664851,101.41487219976804,102.5553207397461,25962000
2021-03-16,103.17566748070718,105.3875781726272,102.72951267357026,103.84712982177734,29832000
2021-03-17,103.02875715162972,104.70369470408664,101.93545571900566,103.7756576538086,25980000
2021-03-18,102.28286011376694,103.00246142686906,100.92057237004009,101.0530776977539,27228000
2021-03-19,101.34240805448042,101.8907928977242,100.13298082469584,101.39948272705078,46298000
2021-03-22,101.33200406944363,102.13348798788701,100.54936835085859,101.17070770263672,39096000
2021-03-23,101.82132320572043,102.84375278509316,101.20196791810987,101.88385772705078,27340000
2021-03-24,102.49973393724686,103.13695296531952,101.3178481813476,101.49179077148438,23080000
2021-03-25,101.47939336231939,102.17715536104559,99.78807607148335,101.45706176757812,28378000
2021-03-26,101.18410882027551,101.78609259385784,99.95135025094393,101.01983642578125,29870000
2021-03-29,100.63919407485422,102.15532690786644,100.03075843514034,102.0322494506836,24596000
2021-03-30,102.11560847439652,102.76821498835122,101.4406703683131,102.01188659667969,20732000
2021-03-31,102.1895673001318,103.88718500087943,102.07169979464673,102.66152954101562,29198000
2021-04-01,104.1166056180529,106.34936361659216,104.0639987751281,106.09178924560547,33980000
2021-04-05,106.84564529817908,111.03273971123632,106.78013474476542,110.44911193847656,43298000
2021-04-06,110.29775065496709,111.05011107606593,109.91561459536234,110.40941619873047,27060000
2021-04-07,110.47789719219672,111.91064798169064,110.43819405803684,111.6466293334961,25798000
2021-04-08,113.05011129326408,113.35010737527648,112.04365987787578,112.42877197265625,27166000
2021-04-09,111.99502259379396,113.59998953817454,111.84683440193864,113.44316101074219,20888000
2021-04-12,112.46897052864345,112.91909339865406,111.09006079216573,111.90023803710938,31318000
2021-04-13,112.23173499932949,113.01287121292607,111.96473276231066,112.51957702636719,23310000
2021-04-14,112.91114526151502,113.05158667158682,111.62231173029588,111.90270233154297,20220000
2021-04-15,113.00147344964974,114.47129978297473,112.456564366128,113.9781494140625,27472000
2021-04-16,114.29278070382014,114.46349736190467,113.37218749025212,114.03273010253906,22596000
2021-04-19,113.7458829332884,115.05953189924804,113.54067308438573,114.26300811767578,24688000
2021-04-20,114.53545600508674,114.62032211244822,112.73992483257209,113.82776641845703,21774000
2021-04-21,113.41188241825846,113.9116360461608,112.0878135973065,113.8108901977539,23930000
2021-04-22,113.80791621888578,114.33059968400795,111.98260950784,112.55184173583984,21096000
2021-04-23,113.3235541982414,115.42529112029511,113.06251157388485,114.90320587158203,28670000
2021-04-26,115.13298218032035,116.19154819666925,114.8307521888439,115.470947265625,20834000
2021-04-27,115.93051175718163,116.00246659500257,114.35582003906823,114.49726104736328,31972000
2021-04-28,119.46126773420414,121.70608135750207,117.85854233793792,118.10965728759766,59728000
2021-04-29,119.61934105132906,120.91908679997171,119.21983344543095,120.59005737304688,39554000
2021-04-30,119.3295033916252,120.45357230680484,119.21386981598272,119.60890197753906,39142000
2021-05-03,119.24166605463816,120.08434482450056,118.33744477612487,118.86697387695312,33788000
2021-05-04,117.60494453426084,118.07739897884774,114.72454752284926,116.83621215820312,35120000
2021-05-05,117.53942996667035,118.22330377623746,116.69526696192773,116.95977783203125,21806000
2021-05-06,116.65705298910346,118.24861640060404,116.24504302548796,118.18112182617188,20618000
2021-05-07,119.10668251478764,119.92107766726444,118.61040467097602,119.04167175292969,23272000
2021-05-10,117.86051779633932,118.01486249439213,115.86747051099375,116.21138763427734,26006000
2021-05-11,113.73994062801565,115.23571829072367,113.30023765378381,114.57865142822266,32110000
2021-05-12,112.2436595911745,113.41785164494686,110.67244374509713,111.1205825805664,34934000
2021-05-13,112.21288252912433,112.98265992012453,111.30122492605189,112.25656127929688,26670000
2021-05-14,113.73844140886489,115.19303160950976,113.31611000480542,114.94588470458984,26624000
2021-05-17,114.60642884652428,115.30220675116297,113.89575564102445,115.20642852783203,19842000
2021-05-18,115.97544686527785,116.28532513554022,114.30070630432658,114.3141098022461,17302000
2021-05-19,112.37715722017664,114.9756642787799,112.33348604170753,114.57616424560547,19350000
2021-05-20,115.53546506514698,117.13844034551128,115.19054833634263,116.92752075195312,23832000
2021-05-21,117.41883721879363,117.56821430047131,116.24662923261403,116.38211059570312,22832000
2021-05-24,117.46896653672783,120.0238100181119,117.12703339736446,119.43770599365234,21244000
2021-05-25,120.09923365607258,120.7389364994994,119.25506307653886,119.55680084228516,18838000
2021-05-26,119.74364968862118,121.23789760351696,119.72776994891755,120.77069854736328,21856000
2021-05-27,120.93992810290065,121.09178899580758,119.20593175102528,119.23124694824219,38962000
2021-05-28,120.19651505921757,120.50321290609966,119.48832556660223,119.68038940429688,24108000
2021-06-01,120.19849417780077,120.99110297580962,119.34887128149819,120.58609008789062,19166000
2021-06-02,120.85905093526975,121.19105641358378,119.31512663868645,120.16277313232422,17158000
2021-06-03,118.85953421263468,119.5903051465207,118.25457443598461,119.33546447753906,18346000
2021-06-04,120.22430061160439,121.77958371082647,119.98856560491551,121.6754150390625,25948000
